Genero Residencia HorasEstudio Empleo Actividades Colegio x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 Nota_AlgebraLineal Nota_IntroduccionIng Nota_Humanidades
0 1 3 0 0 1 3 5 1 2 1 4 4 4 4 4 3 3 3 3 3 52.73154814054866 66.72961729422651 34.067341512507205
1 0 2 1 1 0 4 1 3 4 1 3 3 3 3 3 2 3 3 3 3 51.925378925666564 65.59811176571583 58.22065156998389
0 1 3 1 1 1 4 5 5 4 5 2 2 2 2 2 2 5 4 5 5 55.266714957273145 83.0557327278175 53.858566727508624
0 0 4 1 0 0 2 2 1 1 4 2 1 3 2 2 4 1 1 1 1 33.50197640131341 19.888804794010408 12.808481750696732
1 0 3 0 1 0 4 1 4 3 4 1 1 5 1 1 1 3 3 3 3 57.09064756142399 49.395354255641415 48.038220047779326
0 0 4 1 1 0 5 3 5 4 3 3 3 2 3 3 3 1 1 1 1 52.42779805253331 30.869835419313336 57.76715840261361
0 0 3 1 1 0 1 5 1 1 2 1 1 3 1 1 4 1 1 1 1 26.573020163665795 29.01611553065132 16.26434223030064
1 0 1 1 1 0 5 2 4 5 5 2 2 4 2 3 3 2 2 3 2 54.96206819858797 35.664179360316275 43.213980060607106
0 0 2 0 1 0 5 4 5 5 4 2 2 3 3 3 1 1 1 1 1 43.16151081567037 40.47554768356467 57.01329303155682
0 0 1 1 1 1 3 3 3 4 3 1 1 3 1 1 1 2 2 2 3 8.572722090936374 19.926992113356608 25.986212282271513
1 1 3 1 1 0 2 3 2 2 4 4 4 1 4 4 4 5 5 5 5 75.96166460838727 72.1347054745411 66.95529294922127
0 0 1 1 0 0 2 5 2 3 3 4 3 5 4 3 5 1 2 2 1 44.693805267489175 43.98128380271089 43.35064486788254
0 0 4 1 0 0 3 2 3 3 2 3 3 2 4 3 3 1 2 1 1 51.81471593567668 41.042303406587834 34.58908817461948
1 1 4 1 1 1 2 3 2 2 3 3 3 5 3 3 1 5 5 5 5 94.33871270896867 88.07455133056877 87.35153917005407
0 1 3 1 1 0 1 4 1 1 1 2 2 2 2 2 5 4 4 4 4 66.78558070829128 70.94001870031317 54.68090298713478
1 0 1 1 1 1 3 3 3 4 4 4 4 4 4 3 2 3 3 3 3 41.33555355144721 44.67500154077183 61.469425002758044
0 1 2 1 0 1 3 5 3 3 2 5 5 1 4 4 4 5 5 5 5 57.889737960640055 61.00320144177283 51.28837514337288
1 1 2 1 0 1 4 4 3 3 3 5 5 1 5 5 2 5 5 5 5 83.34577713369632 65.2811284438689 54.937070850969945
1 0 4 0 1 1 2 5 2 1 2 2 2 2 2 3 1 2 2 3 2 41.92788877403702 39.55377019873686 43.621768017739925
1 0 3 1 1 1 1 5 1 1 1 1 2 1 2 1 4 2 3 2 2 33.16511896034272 60.9547817468079 49.7410991142975
0 0 1 1 1 0 4 3 4 3 4 2 2 3 2 2 1 1 2 1 1 34.850371241618305 27.741935669666155 24.603546501792405
1 1 4 1 1 0 5 1 5 4 4 5 5 4 5 4 3 4 4 4 4 66.68389214427732 70.51070713949085 67.86965531545492
1 0 3 1 1 1 3 1 2 2 3 4 4 4 5 4 2 2 2 2 2 55.12655861459698 41.39839396972365 36.35722800870519
1 1 2 1 0 0 4 4 4 4 1 3 4 4 3 3 4 5 4 5 5 62.38025131791864 72.39592427860289 31.475405365670973
0 0 2 1 1 0 3 5 3 3 2 2 2 4 2 2 1 2 2 2 2 38.932844487144884 34.867546985602495 40.719328156212235
0 1 5 1 1 0 4 2 3 3 1 5 5 3 4 4 3 5 4 4 5 73.3099097212337 82.99281143857742 36.11871510226906
0 0 2 1 1 1 3 3 4 4 4 3 3 5 3 3 3 1 1 1 1 33.77316194208175 31.660267543637563 46.27042643360027
1 0 1 1 1 0 3 2 2 2 1 3 4 3 4 4 1 3 3 3 3 42.15831928506707 56.693616454528794 60.28414794388725
1 0 1 1 1 0 3 1 4 5 4 5 5 2 5 5 5 2 2 2 2 46.90925588899186 48.632437186588895 47.07552004632603
1 1 1 1 1 0 1 1 1 1 1 5 5 1 5 5 5 4 4 4 4 49.51239880769725 43.005068038968055 78.84928942450694
0 0 2 0 0 1 2 3 3 3 3 2 2 4 2 2 1 2 1 1 2 28.586660367509392 27.336543564144524 42.26245193987599
0 1 3 1 1 0 4 4 2 2 2 4 4 3 4 4 1 5 4 4 4 69.56492776928145 73.69221123299552 72.28614268370407
0 0 4 1 1 1 5 4 5 5 5 4 4 2 4 4 4 1 1 1 1 39.60824936580229 29.90075104119736 50.17886129412034
1 0 5 1 1 1 3 4 2 2 3 1 1 3 1 1 4 3 3 3 3 41.49286475810409 37.65645903699666 46.82345113060863
0 0 4 1 0 0 3 1 3 2 3 1 1 1 1 1 5 1 1 1 1 20.71411735098741 41.95340534917626 44.66338221984861
1 0 3 0 1 1 3 4 4 4 2 1 1 2 1 1 4 2 2 2 2 21.791355949576328 35.3634861711914 60.43322900330085
0 1 3 1 0 1 5 1 5 5 5 3 3 1 3 3 4 4 5 4 4 41.679418968301654 63.78685190345436 70.32150901983441
0 1 3 1 1 0 5 1 5 5 5 2 2 2 4 2 1 4 4 4 5 51.784211133287435 69.82706276187898 52.4942051887178
1 0 2 1 1 0 1 3 1 1 2 4 4 3 4 4 1 1 2 1 2 48.29298351520617 24.86711638922344 50.72717112874079
0 1 3 1 1 0 2 1 1 1 1 1 1 4 1 1 5 4 3 4 4 44.8414584038791 46.62705478765798 53.727317206860576
1 0 3 1 0 1 1 2 2 3 2 1 1 2 1 1 5 3 2 3 3 24.982305052851768 50.61094081262459 11.110909636472016
1 1 3 1 1 0 4 1 4 3 3 3 3 1 2 3 5 5 5 5 5 58.7032708680607 75.81452773275879 59.53646609020874
0 1 2 1 0 1 2 2 2 2 2 2 2 4 2 2 5 5 4 5 5 47.371145553204016 64.85204229374298 20.725193685079223
0 1 3 1 1 1 4 1 5 4 5 5 5 3 5 5 2 3 3 3 3 61.31975749156209 59.1216734728578 48.385575149553524
1 1 3 0 0 0 5 4 5 5 3 4 4 1 4 4 1 5 5 5 5 83.50128435022077 64.29311369809255 35.57507777406186
1 1 4 1 1 1 5 2 5 5 4 1 1 3 1 1 2 4 4 4 4 57.56594110839654 71.9319170474892 58.97291386918971
0 0 2 1 1 0 2 2 3 3 2 3 4 4 4 4 3 1 1 1 1 25.707829077779227 33.02613261756835 39.04693968477916
1 1 5 1 1 0 3 4 3 3 3 4 4 5 4 4 2 5 5 5 5 77.54533153489655 65.34060935855227 57.94642410639684
1 1 2 0 1 0 4 2 5 5 4 4 4 2 4 4 4 5 5 5 5 69.31535225161244 72.12709562660292 53.55387285231695
0 1 4 1 1 0 5 2 5 5 5 2 2 3 2 2 2 4 4 4 4 61.8583844126482 73.20983102243659 53.64413005815545
1 1 3 0 0 1 4 3 4 4 5 1 1 4 1 1 2 4 4 5 4 55.45305245136093 72.55740175438044 21.478957749630766
1 1 2 1 0 0 2 4 2 3 2 4 4 1 4 5 1 5 5 5 5 67.48329147579514 70.30902540440208 52.82008641401523
0 0 2 1 0 1 2 1 2 3 2 3 3 5 2 4 4 1 1 1 1 18.68876904158855 25.894429860877914 17.257067130093283
0 1 2 1 1 1 1 1 2 2 3 3 3 5 3 3 4 4 4 5 5 40.81488600699779 58.94993475386735 57.42447855983527
0 1 5 1 0 0 4 3 4 4 4 5 5 2 5 5 5 5 5 4 4 83.46572363825888 72.43780106376181 62.624856552224934
1 1 2 0 1 1 4 5 4 3 4 3 3 1 4 3 1 5 5 5 4 49.48498170198364 72.08379385534295 64.77192174357145
0 0 4 1 0 1 4 1 3 4 2 1 1 1 1 1 1 1 1 1 1 28.116148835485593 33.551220097237376 46.43903919196437
1 0 1 1 1 0 1 3 2 3 3 3 3 2 3 3 5 3 2 2 2 30.726686103952225 25.434446666398845 67.56878085530633
1 0 3 1 1 1 2 1 2 2 2 1 2 3 2 1 3 2 2 2 2 41.25235892954683 45.32885603930743 29.597137051025083
0 1 2 1 1 0 2 2 1 1 3 5 5 4 5 5 4 5 5 5 5 94.94211892368831 65.51592498372088 31.328687553699794
1 0 2 1 0 0 2 3 1 2 1 4 4 2 3 4 1 3 3 3 3 37.118338970150546 61.48283801587352 24.045467168779766
0 1 1 1 1 0 3 1 3 3 3 5 5 2 5 5 1 4 5 4 5 61.07997400182343 58.633778696586496 48.66652793806634
0 0 1 1 1 1 2 1 2 1 2 2 2 3 3 3 2 1 1 1 1 23.414976982464314 27.572979464438372 26.44435636454899
0 0 3 0 1 0 2 2 2 2 3 2 2 5 1 2 5 2 1 2 2 37.01988444336015 35.1514923944124 35.4869342595291
0 0 1 0 1 0 2 5 2 1 1 2 2 4 2 2 1 2 2 3 2 50.3395732416114 37.54097588864592 51.36847456716376
1 1 1 1 1 1 5 2 5 5 5 5 5 2 5 5 5 5 5 5 5 82.06147091809974 76.31444401326056 64.18736763208157
1 0 4 1 1 0 2 3 2 2 4 1 1 1 1 1 1 2 2 3 3 60.97365612225539 41.747484901206356 33.36556640114518
1 1 3 1 1 1 5 5 5 5 4 3 3 3 3 3 5 5 5 5 5 73.63973354854586 77.3636281510887 60.14599895442794
0 1 2 1 1 0 5 5 5 5 4 4 4 1 5 4 5 5 5 5 5 64.26502452816484 60.67195471086633 64.26087363371715
0 1 3 1 1 0 5 1 4 4 4 3 3 3 4 3 3 4 4 4 4 58.70079890335326 54.36907672783636 42.799799660317206
0 1 4 1 1 0 4 2 5 4 5 3 3 5 4 3 4 3 4 3 3 55.63434469753119 65.63833732376852 31.19825799347968
1 0 3 1 0 1 2 3 3 2 2 2 2 4 3 2 1 3 1 2 2 45.45061096028861 52.250958475079194 52.30482261171
0 0 5 1 1 1 2 4 2 1 1 4 4 4 4 4 5 1 1 1 1 46.464360882500436 33.40785718044196 47.14659412382661
1 0 1 1 0 0 1 3 1 1 1 1 1 1 1 1 4 2 2 2 2 27.287440398372272 36.21071582908905 48.77495549594983
0 0 3 1 1 1 5 5 5 5 5 1 1 3 1 1 2 1 1 1 1 27.832636570091065 28.079077895355997 56.116134946481864
1 1 2 1 0 0 2 1 3 3 3 4 4 2 4 4 4 5 5 5 4 50.2922250553943 75.168354303317 49.12608010027695
1 1 3 0 1 1 4 2 3 3 3 2 2 1 1 2 4 5 5 5 5 59.11027432551663 60.538617405876046 58.70035846431225
1 0 5 1 1 0 2 1 3 3 3 2 2 4 1 2 5 3 2 3 3 56.31898499260105 60.88122491647868 37.62485147617788
0 1 3 1 1 1 1 3 1 1 1 3 2 2 3 3 4 4 4 3 3 38.049686663747366 48.81023863169428 49.416372119627205
1 1 2 1 0 0 1 5 1 1 3 4 4 3 4 4 1 5 5 5 5 66.89205325886887 63.765382996384304 59.43446296848491
1 1 1 1 1 0 5 4 5 5 5 4 4 5 4 4 1 4 5 5 5 65.35997397437328 74.902075389554 55.58935640091887
0 0 3 0 1 0 5 5 5 5 4 3 3 3 3 2 5 1 1 2 2 41.77726052840779 37.83612408128451 35.24081394645692
1 1 3 0 1 1 1 1 1 1 1 5 5 4 5 5 1 4 4 4 4 64.96189200710819 70.50621150081129 91.80668645083576
1 1 2 1 1 1 2 3 3 3 3 5 5 2 5 5 2 4 5 5 4 64.15935579350415 80.51664574761409 71.04594524589272
0 1 2 1 0 0 3 5 2 1 3 5 5 2 5 5 4 4 4 4 4 65.30965997805859 75.05471001357054 46.362210760895316
0 0 3 1 0 1 3 2 3 3 3 1 1 2 1 1 1 1 1 1 1 28.103044613889676 18.231287633987744 32.527846731248744
0 0 1 1 1 1 5 5 4 4 4 2 2 3 3 3 2 2 2 1 1 54.65439504746259 27.945197726537796 49.98598879836482
0 0 4 1 1 0 3 3 2 2 2 1 1 3 1 1 2 2 2 2 2 54.836150509780495 52.14154843058478 47.95164353627855
0 0 2 1 1 1 3 4 3 5 4 3 3 1 2 3 5 2 2 1 2 29.146089211927166 13.07690121580286 40.491923567464696
0 1 4 1 1 1 3 3 3 3 4 5 5 2 5 5 1 3 3 3 4 60.72814019583913 64.0424612369678 57.757386345087454
1 1 4 0 0 1 1 2 1 1 1 2 2 1 2 2 5 5 5 4 4 57.8938266003937 74.03074315777297 46.61086682133861
1 1 2 1 1 1 4 5 3 3 3 5 5 4 5 5 3 5 5 5 5 77.54131721157832 68.24249352885444 76.14915398233093
1 0 4 1 1 1 1 1 1 1 1 4 3 2 4 3 1 2 2 2 2 36.543602899067665 53.912299070125975 66.733652368693555
1 1 4 0 0 1 4 3 4 4 5 2 2 1 2 2 1 5 5 5 5 51.730133239282125 79.15116053014886 48.39858053333758
0 1 3 1 0 0 3 4 2 2 3 4 5 4 4 4 1 4 4 4 4 73.59874008210409 74.30611305688588 40.98371090273124
0 0 3 0 1 1 3 2 3 4 3 2 2 1 2 2 3 1 1 1 1 32.483354317854676 18.125690894889665 32.297495480065294
1 0 1 1 1 1 1 2 1 2 2 3 2 5 2 2 1 3 3 3 3 32.19371796654268 59.36848650942846 45.31038077940638
0 1 4 1 1 1 5 2 5 5 5 4 4 3 4 4 5 4 4 3 4 54.06832624963508 50.19020104469483 59.27045033970371
1 0 1 1 0 1 5 5 4 5 5 3 3 1 3 3 3 2 2 2 2 20.47341718530684 21.401282882243674 35.17353509429171
0 1 3 0 1 1 3 1 2 2 4 4 3 4 3 4 2 4 4 4 3 62.44167819609762 53.741280224477975 62.46878284292737
1 1 2 0 0 0 2 2 1 2 5 3 3 4 3 3 1 5 5 5 5 51.29587030518663 81.1637891321548 59.344378294951944
1 1 3 1 1 0 5 3 4 5 5 1 1 2 1 1 1 5 5 5 4 53.873174745991406 84.22997522077436 65.48036539479556
0 0 4 1 1 0 5 2 4 4 4 1 1 3 1 1 4 2 1 1 1 41.80002698704261 46.850607364605 58.74902257087362
0 1 2 1 0 1 2 3 2 2 1 4 4 2 4 4 1 5 5 5 5 52.62011467069984 55.00677523800397 53.847889077255694
0 1 1 1 1 0 5 3 5 5 5 3 3 4 4 3 5 4 4 4 4 46.364177732320776 46.1083629736415 32.373551226246626
0 1 2 1 0 0 5 4 5 5 5 2 2 2 1 2 3 3 4 3 3 51.904305630695376 65.31900108081035 50.31700033226419
1 0 1 1 1 0 5 3 5 4 3 1 1 3 1 1 1 3 2 3 3 38.781156574023676 55.68042195411213 53.93142558692828
0 0 2 1 0 1 1 1 1 1 2 1 1 1 1 1 5 1 1 1 1 30.807286419458492 18.36610322252453 39.75877607766917
0 0 3 0 0 1 2 5 2 3 2 3 3 4 3 2 4 1 1 1 1 37.19822342938195 43.50161847790271 63.45691913763898
0 0 3 1 0 0 3 5 4 5 4 1 1 1 2 2 2 2 2 3 3 42.17087058468204 53.52095191115586 47.32692219567277
0 0 2 1 1 1 4 1 3 3 2 3 3 4 3 4 2 1 1 1 1 28.19132166405869 32.09899658152444 40.32812160963384
0 0 3 1 0 0 1 4 2 1 3 1 1 1 1 1 3 1 1 1 1 37.10054538959457 32.574196671916894 48.02964427483096
1 1 2 1 0 0 4 3 4 4 4 3 3 2 3 3 5 5 5 5 5 64.34848401099339 63.89929723763849 51.931549257978546
1 0 4 1 1 0 4 2 4 4 4 1 1 3 2 1 1 2 2 2 2 42.60748841600116 40.88313536056695 59.168805487730744
1 0 4 1 1 0 1 3 2 2 2 3 3 2 3 3 5 3 4 4 4 44.576242677678756 77.00769039989689 48.014167023018224
1 0 1 1 1 1 1 4 2 1 1 4 4 1 3 4 4 3 2 2 2 39.01859106826308 45.699268506416786 18.29936423948954
1 0 2 1 1 0 3 1 3 3 3 3 3 4 3 4 5 3 3 3 3 47.966811965135285 57.878503597527725 34.04705478335561
0 0 3 1 1 1 4 2 5 4 3 3 3 3 4 3 1 2 2 2 2 38.89194703557141 40.66529853549957 52.271227449361284
0 0 3 1 1 0 2 2 1 2 1 1 1 3 1 1 3 2 1 1 2 50.84618204364204 40.42884780652321 37.521048134491494
0 0 4 0 0 0 4 2 4 4 4 3 3 2 4 3 2 1 1 1 1 41.54767424852249 41.83683268389819 23.625156542937148
0 1 2 1 0 1 3 5 4 4 3 3 3 3 3 3 5 5 5 5 5 68.7666008984874 73.6449123724254 50.92152119657786
0 1 2 0 1 0 3 3 3 4 3 4 4 2 4 3 2 4 5 4 4 66.4820251147745 71.1751058505095 52.654356350207124
1 1 5 0 1 0 1 3 1 1 1 5 5 1 5 4 4 5 5 5 5 69.57454462686854 92.55290782108897 61.415150249336314
0 0 3 1 1 0 5 3 3 4 3 2 2 1 2 2 2 2 1 1 2 31.57386804290981 32.467478778218556 35.612658527391524
0 0 2 0 1 0 3 4 2 2 4 1 1 5 1 1 2 1 1 1 1 28.721070115436145 36.350714421779635 43.10201422696426
0 0 3 1 0 1 3 5 5 4 3 2 2 1 2 2 5 1 1 1 1 32.46379117297276 30.62261335056581 29.618567548758104
1 1 2 1 1 1 3 2 4 2 2 5 5 3 5 5 1 5 5 5 4 61.6475227269824 64.51362184012063 45.933118032558575
1 0 3 0 0 1 3 4 4 3 4 1 1 4 1 1 2 2 3 2 2 15.551335214348954 33.52695455350502 29.01605529555213
0 0 1 1 1 0 3 2 2 2 2 4 3 4 3 4 5 1 1 1 1 53.81706894578783 15.692134914946386 45.31797223266818
1 0 3 0 1 0 3 4 4 3 4 2 2 4 2 2 4 3 3 2 3 59.140583204823365 48.26906279498086 55.241332802643946
0 0 3 1 0 1 5 4 4 4 4 3 4 3 3 4 1 2 3 2 2 59.38746546267062 38.49322762695394 22.07642066309863
1 1 1 1 1 0 5 2 5 5 5 4 4 2 4 4 5 5 5 5 5 58.634736973530536 74.08650630884264 72.65995143025208
1 1 4 1 0 1 1 2 1 1 1 4 3 2 3 4 4 5 5 5 5 51.774293714822306 86.18331012172096 51.432461155183105
0 1 2 1 1 0 4 5 5 5 4 5 5 1 5 5 5 3 3 3 3 74.53578371661223 46.00235153792537 68.37703429953976
0 1 3 1 0 0 2 1 1 2 3 3 3 5 3 3 3 5 4 5 4 64.11359181352057 76.65546176798874 45.6579352893563
0 1 4 1 1 1 3 2 2 2 3 5 5 2 5 5 4 3 3 3 3 59.648203740354425 69.5755851732203 38.913238419375546
0 0 4 1 1 1 3 4 3 3 4 4 3 5 4 3 1 2 2 2 2 53.978560787947536 52.118740579339644 43.75641461290038
0 1 1 1 1 1 4 3 4 3 4 4 4 4 3 4 4 4 3 4 4 49.27634808418483 59.19594945141319 61.061986290990575
0 0 2 1 0 0 4 5 3 3 5 3 3 1 3 3 2 2 3 2 2 33.04924018665652 50.44934052462294 22.817723128928883
1 1 2 0 0 1 1 2 1 1 2 5 4 5 4 4 5 5 5 5 5 53.28378519068708 59.98972621118948 23.044639249026837
1 0 4 1 1 0 4 4 3 3 4 2 3 2 2 2 1 2 2 2 1 57.13502556076179 54.70821319397741 64.23539699393615
0 1 4 1 0 1 1 3 1 1 1 4 4 2 4 4 1 5 5 5 5 76.05582695468442 81.05008406498558 39.83502255863591
1 0 3 1 1 1 5 3 5 5 5 1 1 2 1 1 2 2 2 2 2 35.31567659312899 43.603933140388655 39.90232719897124
0 0 4 1 1 1 5 3 4 5 4 1 1 4 2 1 4 1 1 1 1 43.047291418242956 33.351718681756125 45.47550146905366
1 1 2 0 1 0 4 4 4 4 3 3 3 1 2 3 5 5 5 5 5 57.624731932771944 76.08263535957909 67.65227548093299
0 1 4 1 0 0 4 5 5 5 4 2 2 3 2 1 1 4 4 4 5 52.12035112740159 71.2496642286178 48.59674936261602
1 1 2 1 0 1 2 3 3 2 4 3 3 3 3 3 5 5 5 5 5 52.718175995369286 56.742548722187124 42.669856932413815
1 1 3 1 0 0 2 1 4 4 3 3 3 5 2 3 5 5 5 5 5 71.58628890778222 82.61613790225931 30.522455710731595
1 0 2 1 1 1 4 5 4 5 3 3 2 4 3 3 2 2 2 2 2 34.466085815972285 39.51265774663853 50.47026299990708
1 0 1 1 1 1 1 1 1 1 1 2 2 1 3 2 4 3 3 3 3 40.20826216732193 32.61701513347947 33.167063862687044
1 1 5 0 0 0 1 2 1 1 1 5 5 4 5 5 4 5 5 5 5 85.94897185984424 92.45441692371774 36.66826320697259
0 0 4 1 0 1 5 2 5 4 4 3 3 4 3 3 4 1 1 1 1 40.77134188848722 28.605117134245287 13.508209546022218
0 0 2 1 0 1 1 2 2 1 2 3 3 4 3 3 3 1 1 1 1 25.52415240358831 28.86395670166376 18.87396286330177
0 1 4 1 1 0 3 4 4 4 5 5 4 1 4 5 3 4 4 4 4 71.07325035838134 73.4152663511454 39.82205264369984
0 1 2 1 1 1 2 4 1 1 1 3 3 4 3 4 1 4 4 4 4 59.971546059069084 55.07512874248552 64.25250079491475
0 1 4 1 1 1 3 5 4 4 4 4 4 2 4 4 3 4 3 4 4 66.3989152511678 68.61123147803262 63.661985086684446
0 0 3 1 1 1 3 1 4 5 2 2 2 1 1 2 4 2 2 3 2 52.161296114238056 40.9007216161078 39.75345511844127
0 1 4 0 1 1 2 3 4 4 3 3 3 5 3 3 1 4 3 4 4 53.33030490310114 70.19628002666883 46.378919072443786
0 1 4 1 1 0 5 3 5 5 5 5 5 3 5 5 2 4 4 4 4 94.5332881112798 77.93774826547816 46.60733067898943
1 0 3 1 0 0 3 3 2 2 2 3 3 3 3 3 2 2 3 2 3 44.95157091182148 47.10745222200849 47.104554730381835
1 0 2 0 0 1 1 5 2 1 1 1 1 5 1 1 5 2 3 2 2 37.69718450423911 50.0415015076888 47.47287583583465
1 1 3 1 0 1 4 5 5 4 4 2 1 2 2 1 3 4 4 4 4 55.2007769060074 67.38685993248701 31.74158605837829
1 1 2 1 1 0 5 1 5 5 5 5 5 2 5 5 5 5 5 5 5 85.26699300924935 67.86395355151221 52.480577582494476
1 0 3 1 1 0 3 1 3 3 5 2 1 1 1 1 5 2 2 3 2 40.19773741334367 52.68922770704654 50.60830535724601
0 0 1 1 1 1 3 1 3 2 4 1 1 5 2 2 1 1 1 1 1 24.14241027968587 26.62593507322293 51.05145708094607
0 0 4 1 1 0 3 4 4 4 2 1 1 5 1 1 1 1 1 1 1 47.355695630234536 40.915121025843085 25.964180067268817
1 0 2 1 0 1 3 5 3 2 3 2 2 4 2 2 5 1 2 2 2 38.33179847476061 35.86308988085582 23.045784276528064
0 0 4 1 1 1 2 3 2 2 2 1 1 4 1 1 4 1 2 1 1 36.557354036635026 28.298388209930366 56.08334256712041
1 0 4 1 0 0 3 1 4 4 3 2 2 3 2 2 3 2 2 2 2 37.87434702426539 45.75158363940962 29.87789291928825
0 0 3 0 1 1 5 3 5 5 5 1 1 4 1 1 3 2 1 2 2 50.211616726148094 51.32385687562775 33.13605265034171
1 0 2 1 0 1 5 5 5 5 4 3 3 3 3 2 3 3 3 3 3 46.94253454352028 55.74352229906699 34.30549515233709
0 1 2 1 0 0 2 5 2 3 1 3 3 4 3 3 2 4 4 4 4 61.67606347064841 61.54130940787818 52.05105148033608
0 0 3 0 0 1 5 1 4 5 5 1 1 4 1 1 5 1 1 1 1 29.071691416578687 36.74501898932303 44.314000578966194
0 1 4 1 1 1 4 1 3 4 3 2 2 5 3 2 3 5 5 5 5 66.53180077140784 78.57732645678995 53.421676897441
1 0 1 1 0 1 2 4 2 3 4 1 1 1 1 1 5 2 3 3 2 24.468115613494792 28.848856529705163 60.71727926117966
0 0 4 1 1 0 2 2 2 2 1 2 1 2 1 1 2 2 3 2 2 44.68200498299777 40.74620350615029 57.476813417203715
0 0 1 1 1 1 3 1 2 3 4 4 4 1 5 4 1 2 1 2 2 47.18832466772648 34.356722847429474 28.93138326265538
0 0 5 1 1 1 3 5 2 3 2 3 3 3 3 3 4 2 1 2 1 45.5899715766583 38.34287809829664 39.6176407735992
0 1 4 1 1 0 4 4 3 3 2 2 2 1 1 2 2 4 5 5 4 65.79957093327987 74.76760148145684 75.11061744392283
1 1 3 0 1 1 2 1 1 1 1 2 2 4 2 1 2 4 4 4 5 44.34010155600086 42.73126437921565 27.116985099406193
0 0 4 1 1 1 4 3 4 2 2 4 4 4 3 3 4 1 1 1 1 34.453113880025406 34.5630075584088 37.7156190783127
1 1 5 1 1 0 2 3 3 2 3 5 5 2 5 5 4 4 5 5 4 85.45423811389412 78.66578756241861 47.606665997193595
1 0 1 1 1 0 4 2 4 5 4 2 2 4 3 2 4 3 3 3 3 33.84544915241102 49.91425509979296 45.62717851951753
0 0 3 1 0 0 3 4 4 4 3 2 2 3 1 1 3 2 1 2 2 29.832304858842452 41.55746412616553 1
0 1 3 1 1 0 1 3 1 1 1 4 4 5 4 4 2 5 5 4 4 67.57916028567692 59.959286325036615 61.29244547526466
0 1 2 1 1 1 5 1 5 5 5 5 5 5 4 4 2 3 4 3 3 54.65659995117181 48.98004524845686 50.95880735632194
1 0 3 1 0 0 5 3 5 5 5 1 1 1 1 1 3 3 3 3 3 41.13768848788062 69.60507379440979 64.61684890312397
1 1 1 1 1 1 2 5 2 2 2 5 5 4 5 5 5 5 5 5 5 77.97765297216296 87.14813103923805 68.93315212874413
1 1 3 0 1 1 5 2 3 5 2 5 5 3 5 5 5 4 5 4 4 64.39522935196896 55.73173862881825 82.40594470120745
1 0 2 1 1 0 4 2 4 4 5 2 2 2 2 2 5 3 3 3 3 45.56355059247375 47.74707576681236 60.87619033922674
1 1 2 0 1 1 1 5 2 1 2 5 5 2 5 5 4 4 4 4 4 65.59814931607531 81.99357418455341 42.73912288973437
0 1 4 0 1 0 4 4 4 4 4 3 3 3 3 4 2 3 3 3 3 63.541844672091194 48.91772960536481 37.05767874249981
0 1 3 1 1 1 2 3 4 3 4 3 4 2 3 3 2 4 4 4 3 61.33728550746165 62.132344049000714 57.75869322574943
1 0 3 1 0 1 2 2 1 2 2 1 1 5 2 1 5 2 2 2 1 42.04035600296135 43.27952296104317 22.322089637813164
1 0 3 1 0 0 2 3 2 2 3 4 3 4 4 4 3 3 3 3 3 72.40615594423454 59.37337845169755 44.99970431549416
1 0 1 0 1 1 4 2 5 4 5 4 4 4 4 4 3 2 2 2 2 46.74369736809187 42.49952756325131 60.847793742430255
0 0 5 1 1 0 1 2 1 1 1 2 2 3 2 2 3 1 1 1 1 59.38920612471041 37.84375713648235 65.19455597354937
0 1 4 1 0 0 3 4 5 4 4 4 4 1 5 4 2 5 5 5 5 66.83732078882652 63.27392011830226 35.16728942713175
0 1 1 1 1 1 2 4 1 2 1 3 4 2 3 4 5 4 3 4 3 39.23983816639827 59.108202458932936 65.11894641460792
1 1 3 1 1 0 1 3 1 1 1 5 4 4 4 5 3 5 5 5 5 68.86489851869071 78.78355760488967 62.69755435216838
0 0 1 1 0 0 5 5 5 4 5 1 1 3 1 1 5 2 3 2 2 41.70543988698176 23.1176881962269 45.06156574451105
1 0 4 1 1 0 4 5 4 5 5 3 3 4 3 3 3 3 3 3 3 41.4717963364774 74.64062831910945 52.508025154609534
0 0 4 1 0 0 3 4 2 2 2 2 2 3 2 2 3 2 2 3 2 52.35502837686195 45.24249341194711 57.104649320349566
1 0 3 0 1 0 5 2 4 5 5 5 5 5 4 5 1 1 1 1 2 33.12009760864127 47.80934923461962 57.647042353717076
1 1 2 1 0 1 2 2 2 3 1 2 2 1 2 2 3 4 4 4 4 58.00720415586582 49.042959005872085 31.343684946018005
0 0 3 1 1 0 1 3 1 1 1 1 1 5 1 1 3 2 2 2 2 48.47563964919071 54.05621960726945 24.14408663940674
1 1 3 1 1 0 1 4 1 1 4 4 4 4 5 4 1 4 4 5 4 72.4053701508915 86.25891406574003 45.86162537633457
0 1 2 0 1 0 5 2 5 5 5 5 5 3 5 5 2 3 4 4 4 85.1032469679657 67.16304586751286 42.535795247590116
0 1 2 0 0 1 2 3 2 3 1 4 4 1 3 4 5 3 3 3 3 35.92214262959637 38.85149620995837 56.95277894830166
0 1 1 1 1 0 5 3 5 5 5 5 5 3 5 5 4 4 4 4 3 63.38857248695199 67.49445263188457 50.10436375336216
